uuid,timestamp,datetime_utc,date,num_empleado,name,branch,telegram_id,uid_tarjeta,event_type,device_name,status,arquetipo
7b8b1581-cba9-5e23-3e39-bf9be9b8b3ea,1738130100,2025-01-29T05:55:00Z,2025-01-29,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,entrada,Checador_RamosArizpe_01,success,operador_produccion
8073aa66-d7b4-db17-4b65-85171519613c,1738134840,2025-01-29T07:14:00Z,2025-01-29,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
c555b4b5-8eb5-8d5c-7e8f-5f03c7e03fad,1738135020,2025-01-29T07:17:00Z,2025-01-29,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
757b6b29-bb2a-a146-2999-394c54a7b69b,1738135860,2025-01-29T07:31:00Z,2025-01-29,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
61d21319-cbcb-3293-9651-224006103d84,1738136820,2025-01-29T07:47:00Z,2025-01-29,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
2c9c763b-e454-0286-9dd9-76469d892032,1738137060,2025-01-29T07:51:00Z,2025-01-29,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,entrada,Checador_Monterrey_01,success,puntual
85f801f0-efa5-fccb-eb24-4b05845aede2,1738137360,2025-01-29T07:56:00Z,2025-01-29,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,entrada,Checador_Monterrey_01,success,puntual
bba04391-e716-eb38-581f-03df7e71bda8,1738137660,2025-01-29T08:01:00Z,2025-01-29,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,entrada,Checador_RamosArizpe_01,success,normal
e4e5b5b0-d25a-d576-ef0b-743ebee04762,1738137720,2025-01-29T08:02:00Z,2025-01-29,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,entrada,Checador_Saltillo_01,success,normal
0f037337-b9f6-143b-b238-305621ec4754,1738137900,2025-01-29T08:05:00Z,2025-01-29,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,entrada,Checador_Saltillo_01,success,normal
c661e011-f3fc-e192-cf8e-31a393de2da0,1738138260,2025-01-29T08:11:00Z,2025-01-29,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,entrada,Checador_Monterrey_01,success,impuntual
c19d11c5-45e1-8b77-97f9-71d594f89e6c,1738138740,2025-01-29T08:19:00Z,2025-01-29,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,entrada,Checador_Saltillo_01,success,problemas_personales
ce7ae7f6-3982-0cff-4f77-a665ac3c5640,1738139460,2025-01-29T08:31:00Z,2025-01-29,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,entrada,Checador_Saltillo_01,success,impuntual
b58674b5-e631-a9ee-754f-595f12f638e6,1738159260,2025-01-29T14:01:00Z,2025-01-29,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,salida,Checador_RamosArizpe_01,success,operador_produccion
044246cf-acf1-4cbe-bc03-3a022d9e3145,1738159260,2025-01-29T14:01:00Z,2025-01-29,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,salida,Checador_Monterrey_01,success,operador_produccion
c4bbb7a9-d988-68dd-9c7c-737779a28903,1738169520,2025-01-29T16:52:00Z,2025-01-29,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,salida,Checador_Saltillo_01,success,impuntual
af9f504b-5fb1-5849-e8c8-0d963e5e9986,1738169880,2025-01-29T16:58:00Z,2025-01-29,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,salida,Checador_Monterrey_01,success,puntual
2f4b8be8-21ac-fdb5-1b55-5f6d301c6abf,1738170180,2025-01-29T17:03:00Z,2025-01-29,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,salida,Checador_Saltillo_01,success,normal
f33c4c36-9a69-0cad-aaab-583079cfc04f,1738170300,2025-01-29T17:05:00Z,2025-01-29,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,salida,Checador_Saltillo_01,success,problemas_personales
c7b95bd9-55a8-edb9-b1a4-da6c0eba92ac,1738170300,2025-01-29T17:05:00Z,2025-01-29,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,salida,Checador_Monterrey_01,success,puntual
d32a9e06-9a86-040e-7263-3c6ae4ad77b0,1738170480,2025-01-29T17:08:00Z,2025-01-29,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,salida,Checador_Monterrey_01,success,impuntual
cd613988-7b90-942f-973b-6977e9462820,1738170600,2025-01-29T17:10:00Z,2025-01-29,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,salida,Checador_Saltillo_01,success,normal
b752f753-e60d-400f-c3b1-ef08ac8d8f32,1738170840,2025-01-29T17:14:00Z,2025-01-29,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,salida,Checador_RamosArizpe_01,success,normal
73f1df26-0950-2a6c-0abe-31afe6647803,1738171740,2025-01-29T17:29:00Z,2025-01-29,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,salida,Checador_Monterrey_01,success,supervisor
915a1c30-4b86-b5a1-ca6f-bff8564cfbd2,1738173540,2025-01-29T17:59:00Z,2025-01-29,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,salida,Checador_Saltillo_01,success,supervisor
1e5bc68b-1931-56f5-3a4d-45fded360bb7,1738173780,2025-01-29T18:03:00Z,2025-01-29,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,salida,Checador_RamosArizpe_01,success,workaholic
768e212d-aeb0-0fb9-26cb-2e992945e93a,1738185420,2025-01-29T21:17:00Z,2025-01-29,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,salida,Checador_RamosArizpe_01,success,workaholic
626cc54d-88ab-7afd-6635-7edad26cf96c,1738216440,2025-01-30T05:54:00Z,2025-01-30,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,entrada,Checador_Monterrey_01,success,operador_produccion
b3167953-734b-da19-c991-56cc54a6368b,1738216620,2025-01-30T05:57:00Z,2025-01-30,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,entrada,Checador_RamosArizpe_01,success,operador_produccion
d0c8da67-bec6-2bbe-4d7e-c4b140018cbe,1738220520,2025-01-30T07:02:00Z,2025-01-30,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
83e96ef4-6d7d-f5d0-d3b5-9af767ce378f,1738221660,2025-01-30T07:21:00Z,2025-01-30,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
bfee7aef-6a60-6a4b-56b6-b8cca6124e53,1738222380,2025-01-30T07:33:00Z,2025-01-30,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
a77af8cb-ae74-2530-ceb6-bfdc3734a78d,1738222800,2025-01-30T07:40:00Z,2025-01-30,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
7ca5013c-f6b8-96c2-6855-a90d0f2fea57,1738223520,2025-01-30T07:52:00Z,2025-01-30,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,entrada,Checador_Monterrey_01,success,puntual
d59101ce-f18f-2155-865b-0427aff32a65,1738223580,2025-01-30T07:53:00Z,2025-01-30,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,entrada,Checador_Monterrey_01,success,puntual
9b027f54-ae5b-4ff8-b2b5-1b605c89f06e,1738223640,2025-01-30T07:54:00Z,2025-01-30,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,entrada,Checador_RamosArizpe_01,success,normal
44511ba0-9df0-34d3-9caa-d37cfc6795e2,1738224000,2025-01-30T08:00:00Z,2025-01-30,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,falta,Checador_Saltillo_01,success,normal
af390a9d-dcd1-c413-0760-801f9c81fc46,1738224360,2025-01-30T08:06:00Z,2025-01-30,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,entrada,Checador_Saltillo_01,success,normal
3e75c3b4-664f-a663-7e8f-8095624c69b6,1738226160,2025-01-30T08:36:00Z,2025-01-30,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,entrada,Checador_Saltillo_01,success,impuntual
3b172319-7f4d-55b9-7d45-7a09402d35e8,1738226160,2025-01-30T08:36:00Z,2025-01-30,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,entrada,Checador_Saltillo_01,success,problemas_personales
54c39b6d-0e31-275c-297e-b3ce11e3d175,1738226280,2025-01-30T08:38:00Z,2025-01-30,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,entrada,Checador_Monterrey_01,success,impuntual
49d693b1-8593-53fa-25e4-e63323d86a4f,1738245480,2025-01-30T13:58:00Z,2025-01-30,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,salida,Checador_RamosArizpe_01,success,operador_produccion
52dc383c-236b-f12c-181d-8b09d455b87e,1738245720,2025-01-30T14:02:00Z,2025-01-30,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,salida,Checador_Monterrey_01,success,operador_produccion
b800f540-7f69-53af-e921-3dfa86e979fe,1738255800,2025-01-30T16:50:00Z,2025-01-30,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,salida,Checador_Monterrey_01,success,impuntual
7f85c4e7-1177-6f21-d48f-5ba30d87bc72,1738256040,2025-01-30T16:54:00Z,2025-01-30,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,salida,Checador_Saltillo_01,success,problemas_personales
1ce97871-7cf5-9d5f-eb9f-33cb7bab1baa,1738256100,2025-01-30T16:55:00Z,2025-01-30,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,salida,Checador_Saltillo_01,success,normal
f16231e0-6db0-6ad8-9239-b3a065d52310,1738256100,2025-01-30T16:55:00Z,2025-01-30,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,salida,Checador_Monterrey_01,success,puntual
f4fd7fd5-1574-70f1-be01-0fe76b09ea42,1738256340,2025-01-30T16:59:00Z,2025-01-30,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,salida,Checador_Monterrey_01,success,puntual
5bad4331-7366-c606-51ae-2d48d6f83aa7,1738256400,2025-01-30T17:00:00Z,2025-01-30,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,salida,Checador_RamosArizpe_01,success,normal
1b494e15-e2ad-d909-c521-bf2ddc45d539,1738257000,2025-01-30T17:10:00Z,2025-01-30,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,salida,Checador_Saltillo_01,success,impuntual
52d78f10-7a3a-6e96-23ff-23d3fb4fb88a,1738257720,2025-01-30T17:22:00Z,2025-01-30,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,salida,Checador_Saltillo_01,success,supervisor
ba8d6f8c-fe05-fcef-842c-49fa806a29ad,1738258860,2025-01-30T17:41:00Z,2025-01-30,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,salida,Checador_RamosArizpe_01,success,workaholic
ff9779f7-234b-20fd-ff7c-a58f9aa1f98b,1738267440,2025-01-30T20:04:00Z,2025-01-30,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,salida,Checador_RamosArizpe_01,success,workaholic
1891f8cf-d7d0-50be-2253-0aa415d152b0,1738267800,2025-01-30T20:10:00Z,2025-01-30,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,salida,Checador_Monterrey_01,success,supervisor
537e95ed-57ea-efa6-299a-19fbf3d210db,1738303140,2025-01-31T05:59:00Z,2025-01-31,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,entrada,Checador_Monterrey_01,success,operador_produccion
4d4c5280-5462-52e7-f43b-a0524459bd6e,1738307700,2025-01-31T07:15:00Z,2025-01-31,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
b9d4d2d3-8d35-f50c-ff02-bf748db7c020,1738308720,2025-01-31T07:32:00Z,2025-01-31,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
db1fb4d4-9f9b-c7bd-5c3d-b15c4a74982e,1738308780,2025-01-31T07:33:00Z,2025-01-31,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
58bce5e4-d282-d54d-4827-02f04caa568b,1738309500,2025-01-31T07:45:00Z,2025-01-31,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
ae8b3239-311d-3751-5074-09da0242fb7e,1738310340,2025-01-31T07:59:00Z,2025-01-31,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,entrada,Checador_Monterrey_01,success,puntual
5cdb7eda-9044-1ec6-5ef0-195ee152dc3a,1738310400,2025-01-31T08:00:00Z,2025-01-31,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,falta,Checador_RamosArizpe_01,success,operador_produccion
4344c269-7a3d-7b8e-7071-878cb795c127,1738310580,2025-01-31T08:03:00Z,2025-01-31,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,entrada,Checador_Monterrey_01,success,puntual
ad8cbfea-de4b-061e-b45e-9463032a09e0,1738310760,2025-01-31T08:06:00Z,2025-01-31,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,entrada,Checador_Saltillo_01,success,normal
beb64fd8-ffc4-d95b-8bc1-35a9503fe053,1738310820,2025-01-31T08:07:00Z,2025-01-31,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,entrada,Checador_RamosArizpe_01,success,normal
b02a06ee-1458-8063-5bf8-8d1d06ad7920,1738311060,2025-01-31T08:11:00Z,2025-01-31,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,entrada,Checador_Saltillo_01,success,normal
a93c9413-1396-a289-c29a-988f18a95210,1738311360,2025-01-31T08:16:00Z,2025-01-31,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,entrada,Checador_Saltillo_01,success,problemas_personales
3fcb7546-8eb2-2579-0cdb-1ca476ecbdd6,1738311840,2025-01-31T08:24:00Z,2025-01-31,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,entrada,Checador_Saltillo_01,success,impuntual
3e3707dc-84d9-92ec-ea3c-2de7f2203acf,1738312860,2025-01-31T08:41:00Z,2025-01-31,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,entrada,Checador_Monterrey_01,success,impuntual
71c01cb1-c395-428a-024f-f385a2ef2b77,1738332540,2025-01-31T14:09:00Z,2025-01-31,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,salida,Checador_Monterrey_01,success,operador_produccion
ab7aeb66-f4ac-c7e2-fa57-5cea39571344,1738342260,2025-01-31T16:51:00Z,2025-01-31,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,salida,Checador_Saltillo_01,success,normal
fce68504-87f8-424d-aae6-5fc176f2dbfe,1738342500,2025-01-31T16:55:00Z,2025-01-31,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,salida,Checador_Saltillo_01,success,impuntual
5fbbcda5-a64a-1fe8-b646-e2b17800e27a,1738342620,2025-01-31T16:57:00Z,2025-01-31,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,salida,Checador_Saltillo_01,success,normal
7f764fce-a97e-f131-4b26-f0a333b1cca4,1738342800,2025-01-31T17:00:00Z,2025-01-31,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,salida,Checador_Saltillo_01,success,problemas_personales
cb115be6-227c-c456-193a-fe2af8da93c8,1738342800,2025-01-31T17:00:00Z,2025-01-31,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,salida,Checador_Monterrey_01,success,impuntual
e14604df-7706-9f94-68e4-38e05a575306,1738342860,2025-01-31T17:01:00Z,2025-01-31,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,salida,Checador_RamosArizpe_01,success,normal
986abdfa-800c-8efb-7943-bf07bc9b5872,1738342920,2025-01-31T17:02:00Z,2025-01-31,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,salida,Checador_Monterrey_01,success,puntual
b1c36cb3-445d-c624-803e-82de7a9e9031,1738342980,2025-01-31T17:03:00Z,2025-01-31,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,salida,Checador_Monterrey_01,success,puntual
0fe76149-3c7e-5368-b159-48475c0b9b10,1738344780,2025-01-31T17:33:00Z,2025-01-31,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,salida,Checador_Saltillo_01,success,supervisor
030b4532-a7c2-4c68-c1ff-94279477d9d7,1738348740,2025-01-31T18:39:00Z,2025-01-31,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,salida,Checador_RamosArizpe_01,success,workaholic
3efc5196-512b-4c10-a359-3aecd5d16ae2,1738353420,2025-01-31T19:57:00Z,2025-01-31,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,salida,Checador_Monterrey_01,success,supervisor
6cf6c879-d279-60a4-897e-2ce54fe30b6d,1738353420,2025-01-31T19:57:00Z,2025-01-31,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,hora_extra,Checador_Monterrey_01,success,supervisor
ff3c03a6-3575-44ee-3d36-5abf633bffff,1738356240,2025-01-31T20:44:00Z,2025-01-31,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,salida,Checador_RamosArizpe_01,success,workaholic
f540838e-1333-1679-9b5c-4b589c425665,1738356240,2025-01-31T20:44:00Z,2025-01-31,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,hora_extra,Checador_RamosArizpe_01,success,workaholic
be654bf9-2789-76c9-4b7d-3b08ac5bfe79,1738649280,2025-02-04T06:08:00Z,2025-02-04,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,entrada,Checador_RamosArizpe_01,success,operador_produccion
69793532-9e0a-294e-c3cc-0aac248941f4,1738649340,2025-02-04T06:09:00Z,2025-02-04,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,entrada,Checador_Monterrey_01,success,operador_produccion
ffd0dce0-612c-3b0d-d0d1-4782421ebad4,1738653840,2025-02-04T07:24:00Z,2025-02-04,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
4b87959f-f0cd-7f05-ea87-855ea38295d3,1738654260,2025-02-04T07:31:00Z,2025-02-04,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
7974c90b-35ba-5e93-bfc7-7282b92c8a72,1738654320,2025-02-04T07:32:00Z,2025-02-04,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
de16afca-8c11-1ba4-4f3e-2a2cded64d2a,1738654800,2025-02-04T07:40:00Z,2025-02-04,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
b457bba6-9631-be62-13b4-98dbd9bce219,1738655820,2025-02-04T07:57:00Z,2025-02-04,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,entrada,Checador_Monterrey_01,success,puntual
b2ea6850-94bf-e660-4e87-9c6249fa555e,1738656060,2025-02-04T08:01:00Z,2025-02-04,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,entrada,Checador_Monterrey_01,success,puntual
c3b8d179-6899-4c84-0840-323439ed0800,1738656240,2025-02-04T08:04:00Z,2025-02-04,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,entrada,Checador_Saltillo_01,success,normal
c0242e61-bce4-570b-245f-8b4a27165ab6,1738656240,2025-02-04T08:04:00Z,2025-02-04,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,entrada,Checador_RamosArizpe_01,success,normal
3fa2bde0-ba05-dd0f-a966-0a5a6ecf1ed2,1738656480,2025-02-04T08:08:00Z,2025-02-04,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,entrada,Checador_Saltillo_01,success,normal
8de0b52a-c2d0-af1f-43eb-756f0b62192a,1738656780,2025-02-04T08:13:00Z,2025-02-04,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,entrada,Checador_Monterrey_01,success,impuntual
e14fea78-6e2f-1d3b-fd9f-45f40816d739,1738657260,2025-02-04T08:21:00Z,2025-02-04,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,entrada,Checador_Saltillo_01,success,problemas_personales
e827a1b9-d4a0-2e53-6d3e-e1dc81392443,1738657800,2025-02-04T08:30:00Z,2025-02-04,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,entrada,Checador_Saltillo_01,success,impuntual
9e6579a5-92f7-d82a-7018-6dcec3b44bae,1738677000,2025-02-04T13:50:00Z,2025-02-04,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,salida,Checador_Monterrey_01,success,operador_produccion
a302db2f-41de-ca4c-625c-ade5dbf11941,1738678200,2025-02-04T14:10:00Z,2025-02-04,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,salida,Checador_RamosArizpe_01,success,operador_produccion
755eb364-7da3-8784-6483-6ec200b62158,1738688280,2025-02-04T16:58:00Z,2025-02-04,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,salida,Checador_Monterrey_01,success,puntual
2e5146bd-d857-0bc3-25ac-72544279dcd6,1738688400,2025-02-04T17:00:00Z,2025-02-04,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,salida,Checador_Monterrey_01,success,puntual
c074718e-425a-609f-7337-c59979844388,1738688640,2025-02-04T17:04:00Z,2025-02-04,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,salida,Checador_Saltillo_01,success,impuntual
fd610d09-61a7-3056-5114-ca97c9cbc148,1738688640,2025-02-04T17:04:00Z,2025-02-04,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,salida,Checador_RamosArizpe_01,success,normal
fcfd8547-abdc-e0da-be0b-bddd38f95001,1738688700,2025-02-04T17:05:00Z,2025-02-04,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,salida,Checador_Saltillo_01,success,normal
8eefa5dd-d391-6dcf-d6ca-de2c260e37cc,1738688760,2025-02-04T17:06:00Z,2025-02-04,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,salida,Checador_Saltillo_01,success,normal
09360f02-75ac-0819-714b-5c03605797cf,1738688820,2025-02-04T17:07:00Z,2025-02-04,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,salida,Checador_Saltillo_01,success,problemas_personales
8183abc0-80e2-cd04-84c4-8ac07731b193,1738688820,2025-02-04T17:07:00Z,2025-02-04,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,salida,Checador_Monterrey_01,success,impuntual
761e6287-d07c-5e53-b8f6-703b77ff3c31,1738691340,2025-02-04T17:49:00Z,2025-02-04,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,salida,Checador_RamosArizpe_01,success,workaholic
5d210794-87ed-25ae-f9a2-1729130bb2a3,1738693500,2025-02-04T18:25:00Z,2025-02-04,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,salida,Checador_Monterrey_01,success,supervisor
bf6b8cdf-7479-7b61-2737-2b527a6a2107,1738693800,2025-02-04T18:30:00Z,2025-02-04,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,salida,Checador_Saltillo_01,success,supervisor
2b729d66-504f-de7c-746e-49a81817dac5,1738697640,2025-02-04T19:34:00Z,2025-02-04,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,salida,Checador_RamosArizpe_01,success,workaholic
ae01d882-af9d-cdf0-4e97-20a0751095ed,1738734600,2025-02-05T05:50:00Z,2025-02-05,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,entrada,Checador_Monterrey_01,success,operador_produccion
82330e6e-b89c-96e9-5d39-b50542696d14,1738734960,2025-02-05T05:56:00Z,2025-02-05,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,entrada,Checador_RamosArizpe_01,success,operador_produccion
35a758ab-6aed-979f-b2ac-4768f1224f43,1738739100,2025-02-05T07:05:00Z,2025-02-05,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
b5ed7ce8-2ddf-2675-1235-d52e16d7ba54,1738739400,2025-02-05T07:10:00Z,2025-02-05,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
b6388b9c-2f4d-7d4a-53e7-ad0248ffeea5,1738740240,2025-02-05T07:24:00Z,2025-02-05,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
aa0217d0-cd4f-8b2b-899a-c252c1e1b94a,1738740360,2025-02-05T07:26:00Z,2025-02-05,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
2c3b4e9c-e7c5-d314-a969-e4fcd14170c1,1738742160,2025-02-05T07:56:00Z,2025-02-05,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,entrada,Checador_RamosArizpe_01,success,normal
7d6ce5c3-9df7-9a27-ddfc-2a927074feb3,1738742280,2025-02-05T07:58:00Z,2025-02-05,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,entrada,Checador_Saltillo_01,success,normal
c7859c05-dc40-9942-a8cf-29368e81b2f0,1738742400,2025-02-05T08:00:00Z,2025-02-05,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,incapacidad,Checador_Saltillo_01,success,problemas_personales
d414cafe-5912-853e-a204-a093292254f9,1738742580,2025-02-05T08:03:00Z,2025-02-05,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,entrada,Checador_Monterrey_01,success,puntual
0f445302-2e25-acf4-34cc-4768ba885454,1738742580,2025-02-05T08:03:00Z,2025-02-05,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,entrada,Checador_Monterrey_01,success,puntual
